0,476.8281555175781
9.577183273900673,478.4875793457031
19.154366547801345,480.0761108398438
28.731549821702018,481.6133117675781
38.30873309560269,483.0888977050781
47.88591636950336,484.5013122558594
57.463099643404036,485.8505249023438
67.04028291730471,487.1365661621094
76.61746619120538,488.3594055175781
86.19464946510605,488.8681335449219
95.77183273900673,489.7817687988281
105.3490160129074,491.0118713378906
114.92619928680807,492.2419738769531
124.50338256070874,493.9099731445312
134.08056583460942,495.5567932128906
143.65774910851007,497.0003967285156
153.23493238241076,498.8208618164062
162.81211565631145,500.6658020019531
172.3892989302121,502.5352478027344
181.96648220411276,504.4880981445312
191.54366547801345,505.9219970703125
201.12084875191414,506.7311096191406
210.6980320258148,507.3311767578125
220.27521529971546,507.9486999511719
229.85239857361614,508.5836791992188
239.42958184751683,509.2405700683594
249.0067651214175,510.0068054199219
258.58394839531815,510.787353515625
268.16113166921883,511.3003540039062
277.7383149431195,511.3418273925781
287.31549821702015,511.6014709472656
296.89268149092084,511.8059997558594
306.4698647648215,512.1471557617188
316.0470480387222,512.5106201171875
325.6242313126229,512.962646484375
335.2014145865235,513.9850463867188
344.7785978604242,515.3565063476562
354.3557811343249,516.7708740234375
363.93296440822553,518.2282104492188
373.5101476821262,519.7284545898438
383.0873309560269,521.1931762695312
392.6645142299276,522.4385375976562
402.2416975038283,523.7125244140625
411.8188807777289,525.0150756835938
421.3960640516296,526.3463134765625
430.9732473255303,527.5635986328125
440.5504305994309,528.2633056640625
450.1276138733316,529.1461181640625
459.7047971472323,530.14990234375
469.28198042113297,531.0481567382812
478.85916369503366,532.0427856445312
488.4363469689343,533.1571655273438
498.013530242835,534.468017578125
507.59071351673566,536.0597534179688
517.1678967906363,537.7894287109375
526.745080064537,539.6165771484375
536.3222633384377,541.5411376953125
545.8994466123384,542.5687866210938
555.476629886239,543.4404907226562
565.0538131601397,544.38525390625
574.6309964340403,545.3882446289062
584.208179707941,546.393798828125
593.7853629818417,547.3969116210938
603.3625462557424,548.4490356445312
612.939729529643,549.550048828125
622.5169128035437,550.7000122070312
632.0940960774444,551.89892578125
641.6712793513451,553.2930297851562
651.2484626252458,555.0713500976562
660.8256458991464,556.2037353515625
670.402829173047,557.3850708007812
679.9800124469477,558.6153564453125
689.5571957208484,559.8945922851562
699.1343789947491,561.2227783203125
708.7115622686498,562.4149780273438
718.2887455425505,562.9408569335938
727.8659288164511,563.5401611328125
737.4431120903517,564.212890625
747.0202953642524,565.1387939453125
756.5974786381531,566.5254516601562
766.1746619120538,567.9144287109375
775.7518451859545,568.51318359375
785.3290284598552,569.2257690429688
794.9062117337559,569.982666015625
804.4833950076566,570.7838134765625
814.0605782815571,571.6292724609375
823.6377615554578,572.5189819335938
833.2149448293585,573.4926147460938
842.7921281032592,574.5658569335938
852.3693113771599,575.7055053710938
861.9464946510606,576.9115600585938
871.5236779249612,577.998291015625
881.1008611988618,579.0938720703125
890.6780444727625,580.1994018554688
900.2552277466632,581.27490234375
909.8324110205639,582.3594970703125
919.4095942944646,583.47412109375
